uid,time,chan0,chan1,chan2,chan3,conver,pattern
48,13,1,2,1,0,2,0
48,14,1,1,0,1,1,0
48,15,1,0,1,0,3,0
48,16,2,2,1,1,3,0
48,17,2,1,1,1,3,0
48,18,1,0,0,0,0,1
48,19,0,0,0,1,1,1
48,20,0,1,0,1,0,1
48,21,0,0,1,0,1,1
48,22,1,0,1,0,0,1
48,23,0,1,1,2,1,1
48,24,0,3,1,1,2,0
48,25,1,1,2,0,0,0
48,26,1,1,1,1,2,0
48,27,0,5,1,0,1,0
48,28,1,1,1,0,2,0
48,29,0,1,0,2,3,0
48,30,1,1,0,0,1,0
48,31,0,0,0,1,0,0
48,32,1,2,0,3,1,0
48,33,0,0,0,2,1,0
48,34,2,1,0,0,1,0
48,35,2,0,2,0,0,0
48,36,2,0,1,0,0,0
48,37,0,0,0,0,0,0
48,38,1,0,0,0,1,0
48,39,2,2,1,2,1,0
48,40,1,0,1,1,2,1
48,41,1,1,0,1,2,1
48,42,1,0,4,0,1,2
48,43,1,3,2,1,1,2
48,44,0,0,2,3,0,2
48,45,0,1,1,0,1,2
48,46,0,2,0,0,0,2
48,47,0,1,0,0,1,0
48,48,0,2,2,2,1,0
48,49,0,2,0,3,0,0
48,50,0,2,0,0,1,0
48,51,3,1,1,1,8,0
48,52,1,0,1,1,0,0
48,53,2,0,3,2,1,0
48,54,0,1,0,0,0,2
48,55,2,1,0,0,0,1
48,56,0,0,1,0,0,1
48,57,0,0,1,1,0,1
48,58,1,1,2,0,3,1
48,59,1,0,2,0,0,1
48,60,0,1,2,3,4,1
48,61,2,1,1,0,0,1
48,62,1,0,1,2,1,1
48,63,2,3,1,0,1,1
48,64,2,0,1,1,2,1
48,65,1,2,0,0,1,0
48,66,0,0,1,1,0,0
48,67,0,1,0,0,1,0
48,68,0,0,1,1,1,0
48,69,0,0,0,0,0,0
48,70,0,3,1,0,1,0
48,71,0,0,0,0,0,0
48,72,0,0,2,1,1,1
48,73,0,0,2,1,3,1
48,74,1,0,1,1,1,1
48,75,0,0,0,1,0,1
48,76,0,2,3,0,2,1
48,77,1,3,1,0,2,1
48,78,2,1,0,0,1,1
48,79,1,0,2,0,1,1
48,80,0,2,0,2,1,1
48,81,0,0,0,0,0,1
48,82,1,1,0,3,3,1
48,83,2,0,0,0,0,1
48,84,0,2,0,1,1,1
48,85,0,1,0,0,0,1
48,86,0,0,1,1,2,1
48,87,0,1,1,0,0,2
48,88,0,3,1,0,2,2
48,89,0,0,0,0,0,2
48,90,1,2,0,2,0,2
48,91,1,2,0,2,2,2
48,92,1,2,0,0,2,2
48,93,0,1,0,0,0,2
48,94,0,0,1,0,0,2
48,95,0,2,1,0,0,2
48,96,0,4,0,1,3,2
48,97,0,0,0,0,0,2
48,98,0,0,1,1,1,2
48,99,1,2,1,2,0,2
48,100,0,0,0,1,1,2
48,101,0,1,0,0,0,2
48,102,0,1,1,1,1,2
48,103,0,1,1,0,0,2
48,104,0,0,0,1,1,2
48,105,1,2,1,1,1,2
48,106,1,1,1,0,1,2
48,107,0,2,1,2,0,2
48,108,0,0,1,1,0,2
48,109,0,1,1,1,0,2
48,110,1,0,0,1,1,2
48,111,2,3,1,1,3,2
48,112,1,0,0,2,0,2
48,113,1,0,0,0,0,2
48,114,2,1,0,1,0,1
48,115,0,0,1,1,0,1
48,116,0,1,0,0,0,1
48,117,0,0,0,2,1,1
48,118,1,0,3,0,0,1
48,119,0,0,0,0,0,1
49,0,0,0,0,0,0,2
49,1,0,1,1,0,0,2
49,2,1,1,0,2,1,2
49,3,0,0,0,0,1,2
49,4,0,2,1,0,0,2
49,5,0,2,1,0,0,2
49,6,1,0,1,0,1,2
49,7,0,0,0,0,0,2
49,8,0,1,0,1,0,2
49,9,0,1,0,1,0,2
49,10,1,1,0,1,1,2
49,11,0,2,0,0,0,2
49,12,2,0,0,0,0,2
49,13,1,2,0,2,2,2
49,14,1,3,1,0,1,2
49,15,0,0,1,0,0,2
49,16,1,2,1,0,1,2
49,17,0,0,1,1,0,2
49,18,0,3,1,1,2,1
49,19,0,0,0,0,0,1
49,20,0,0,2,0,0,1
49,21,1,1,0,1,0,1
49,22,0,1,0,0,1,0
49,23,0,0,2,0,0,0
49,24,1,1,2,1,0,2
49,25,2,1,1,1,1,2
49,26,1,0,1,1,0,2
49,27,0,0,0,0,0,2
49,28,0,0,0,0,0,0
49,29,0,1,0,0,0,0
49,30,1,0,0,1,0,0
49,31,1,3,0,0,3,0
49,32,2,1,0,0,0,0
49,33,1,1,1,1,3,1
49,34,0,0,0,1,0,1
49,35,1,0,1,0,0,1
49,36,3,0,0,0,1,1
49,37,0,0,0,1,1,1
49,38,3,1,0,0,4,2
49,39,0,0,0,1,0,2
49,40,0,1,0,2,0,2
49,41,1,0,0,0,1,1
49,42,1,0,1,0,1,1
49,43,1,1,2,0,1,1
49,44,2,0,1,0,0,1
49,45,1,0,0,1,0,1
49,46,0,1,0,1,0,1
49,47,0,1,1,0,1,1
49,48,1,0,0,2,2,1
49,49,0,0,0,1,1,1
49,50,1,0,1,0,1,1
49,51,0,0,2,3,1,1
49,52,0,1,0,1,2,1
49,53,1,1,1,0,1,1
49,54,0,1,0,3,1,1
49,55,0,2,0,0,0,1
49,56,2,1,0,1,1,1
49,57,0,1,0,1,0,1
49,58,0,0,2,1,0,1
49,59,0,0,3,0,2,1
49,60,0,0,2,0,0,1
49,61,2,1,0,2,3,1
49,62,1,0,0,2,1,1
49,63,1,1,1,0,1,1
49,64,0,0,1,0,0,1
49,65,1,0,1,0,0,1
49,66,2,0,1,1,0,1
49,67,0,1,1,0,1,1
49,68,0,0,2,0,0,1
49,69,0,1,0,0,0,1
49,70,0,0,0,1,0,1
49,71,1,0,1,0,0,1
49,72,0,0,2,0,0,1
49,73,0,0,1,1,1,0
49,74,2,0,0,1,2,0
49,75,1,1,2,0,1,0
49,76,0,1,0,1,0,0
49,77,1,0,2,1,1,0
49,78,1,0,1,1,2,0
49,79,1,1,0,0,1,0
49,80,0,0,0,1,0,0
49,81,0,1,0,0,0,0
49,82,0,1,0,3,2,0
49,83,2,0,0,1,4,0
49,84,0,1,1,2,1,0
49,85,1,1,0,0,0,0
49,86,1,1,1,0,1,2
49,87,0,0,0,0,0,2
49,88,0,1,0,1,1,2
49,89,3,0,1,2,1,2
49,90,1,1,0,3,0,2
49,91,2,0,1,1,0,2
49,92,0,0,0,0,0,2
49,93,1,1,0,0,0,1
49,94,0,0,3,0,0,1
49,95,1,0,0,2,2,1
49,96,0,0,1,0,0,1
49,97,2,0,1,2,1,1
49,98,0,0,1,2,2,1
49,99,0,0,0,1,0,1
49,100,3,1,0,3,0,1
49,101,2,1,0,0,1,2
49,102,1,3,0,0,1,2
49,103,0,0,0,1,0,2
49,104,0,1,2,0,3,2
49,105,0,1,1,0,2,2
49,106,2,0,2,1,1,0
49,107,3,2,0,0,2,0
49,108,1,0,0,1,1,0
49,109,0,3,0,1,0,0
49,110,0,0,0,0,0,0
49,111,0,1,0,1,0,0
49,112,1,0,0,0,1,0
49,113,1,1,0,2,0,0
49,114,1,1,1,0,1,0
49,115,1,0,2,0,0,0
49,116,0,2,0,1,0,0
49,117,0,0,2,0,0,0
49,118,0,1,0,1,0,0
49,119,0,0,0,1,1,2
50,0,2,1,1,1,0,1
50,1,3,0,0,0,1,1
50,2,0,1,0,0,2,1
50,3,2,1,0,1,1,1
50,4,0,0,1,0,1,1
50,5,2,1,0,0,3,2
50,6,1,0,1,0,0,2
50,7,0,1,0,0,0,2
50,8,0,1,1,0,0,2
50,9,0,0,2,1,1,2
50,10,1,2,0,0,0,2
50,11,3,3,1,0,2,2
50,12,0,0,0,0,0,2
50,13,0,1,0,0,1,2
50,14,1,1,0,1,1,2
50,15,2,1,0,0,2,2
50,16,0,2,2,0,0,2
50,17,0,0,0,0,0,2
50,18,0,1,0,2,1,2
50,19,0,2,3,1,0,2
50,20,0,1,0,0,1,2
50,21,1,0,0,0,1,2
50,22,2,1,1,2,0,2
50,23,1,3,0,0,0,2
50,24,3,1,0,0,0,2
50,25,4,0,2,1,4,2
50,26,0,1,0,2,1,2
50,27,0,0,0,2,0,2
50,28,0,0,0,1,1,2
50,29,1,0,0,1,2,2
50,30,1,1,1,0,0,2
50,31,0,2,2,0,0,2
50,32,0,1,1,0,0,2
50,33,0,0,1,0,1,2
50,34,1,0,1,0,1,2
50,35,0,0,0,0,0,2
50,36,0,1,0,0,1,2
50,37,0,1,0,0,2,2
50,38,0,0,0,0,0,2
50,39,0,6,1,0,1,2
50,40,0,0,1,1,0,1
50,41,1,0,2,1,0,1
50,42,2,0,2,1,1,1
50,43,0,1,0,0,0,2
50,44,1,0,0,0,0,2
50,45,0,0,2,0,2,2
50,46,1,0,1,1,0,2
50,47,1,1,0,1,1,2
50,48,2,0,1,1,1,2
50,49,0,2,1,0,0,2
50,50,0,2,1,0,0,2
50,51,0,3,2,1,0,2
50,52,1,1,0,1,1,0
50,53,1,2,0,0,0,0
50,54,0,2,1,2,0,0
50,55,3,1,0,1,2,0
50,56,1,1,0,1,0,1
50,57,0,0,1,2,0,1
50,58,0,1,1,0,0,1
50,59,2,2,1,0,1,1
50,60,0,1,1,1,1,1
50,61,1,0,0,1,2,1
50,62,0,0,1,4,3,1
50,63,1,0,0,1,0,1
50,64,0,2,0,1,1,1
50,65,0,1,1,1,1,1
50,66,0,1,2,0,0,1
50,67,0,1,2,1,2,1
50,68,1,0,0,3,4,1
50,69,0,0,0,0,0,1
50,70,3,0,1,0,4,0
50,71,1,1,3,1,1,0
50,72,0,1,0,0,0,0
50,73,1,0,0,1,0,0
50,74,2,0,0,0,3,0
50,75,2,1,0,2,0,0
50,76,2,0,0,0,3,0
50,77,1,2,0,0,0,2
50,78,2,1,0,1,2,2
50,79,1,2,0,3,4,2
50,80,1,0,0,1,0,2
50,81,2,0,1,2,1,2
50,82,1,1,0,1,0,2
50,83,1,0,1,0,0,2
50,84,1,1,2,2,2,2
50,85,0,1,0,0,0,2
50,86,2,0,0,0,0,2
50,87,0,1,0,3,2,2
50,88,1,0,0,1,0,1
50,89,1,0,1,2,1,1
50,90,0,1,1,4,3,2
50,91,0,1,1,0,0,2
50,92,0,1,0,0,0,2
50,93,2,3,0,1,1,2
50,94,2,2,2,1,1,2
50,95,0,0,0,2,2,1
50,96,1,2,0,0,0,0
50,97,1,2,1,0,1,0
50,98,3,1,0,2,1,0
50,99,1,0,2,0,1,0
50,100,1,1,1,0,0,0
50,101,2,0,1,0,3,0
50,102,2,0,0,0,2,0
50,103,2,1,0,0,1,0
50,104,0,1,0,2,0,0
50,105,1,1,1,0,0,0
50,106,2,1,0,0,0,0
50,107,0,0,2,0,0,0
50,108,4,2,0,1,2,0
50,109,1,1,0,2,1,0
50,110,1,0,2,1,2,0
50,111,0,2,0,0,1,0
50,112,2,1,1,0,2,0
50,113,0,0,1,0,0,0
50,114,3,2,0,2,1,0
50,115,0,2,1,0,0,0
50,116,3,0,0,1,0,0
50,117,1,0,2,1,3,0
50,118,0,1,0,1,0,0
50,119,1,2,2,0,5,0
51,0,0,2,0,0,1,2
51,1,0,0,1,0,0,1
51,2,1,0,1,1,0,1
51,3,1,0,1,0,0,2
51,4,1,1,0,0,0,2
51,5,0,1,0,0,0,2
51,6,0,0,0,0,0,2
51,7,1,2,1,1,1,2
51,8,1,1,1,0,0,2
51,9,2,2,1,0,1,2
51,10,1,1,0,1,0,2
51,11,0,1,0,1,0,2
51,12,1,3,1,0,1,2
51,13,0,1,0,0,0,2
51,14,1,0,1,0,0,2
51,15,2,0,1,1,1,2
51,16,0,2,1,1,1,2
51,17,0,0,0,1,0,2
51,18,0,0,1,1,1,2
51,19,1,2,1,1,3,2
51,20,2,1,0,2,0,2
51,21,0,1,1,1,0,2
51,22,1,1,1,0,0,2
51,23,4,1,0,0,5,0
51,24,1,1,0,1,1,0
51,25,1,0,0,2,4,0
51,26,0,1,0,0,0,0
51,27,1,0,2,0,0,0
51,28,0,0,1,1,0,0
51,29,4,1,0,0,2,0
51,30,1,1,2,0,0,0
51,31,0,1,0,1,0,0
51,32,0,1,1,1,2,0
51,33,0,0,0,1,0,0
51,34,0,1,0,0,0,0
51,35,1,2,0,0,2,0
51,36,0,4,0,0,0,0
51,37,1,0,0,0,1,0
51,38,1,1,0,1,0,0
51,39,1,1,0,0,2,0
51,40,2,0,2,1,0,0
51,41,1,1,0,1,1,0
51,42,0,0,0,2,1,1
51,43,1,0,2,2,0,1
51,44,1,1,2,0,1,1
51,45,0,0,1,0,0,1
51,46,1,0,2,0,1,0
51,47,1,1,0,1,1,0
51,48,0,0,0,0,0,0
51,49,0,3,0,2,0,0
51,50,0,0,0,0,0,2
51,51,0,1,1,2,2,2
51,52,0,0,1,1,0,2
51,53,0,1,1,1,1,2
51,54,0,0,0,1,0,2
51,55,0,0,1,0,0,2
51,56,0,2,1,0,0,2
51,57,1,0,0,0,0,2
51,58,0,1,1,0,0,2
51,59,1,0,0,0,0,2
51,60,0,1,1,0,0,2
51,61,0,2,0,0,1,2
51,62,1,4,1,1,0,2
51,63,0,2,1,2,0,2
51,64,0,2,1,1,2,2
51,65,0,0,1,0,0,2
51,66,0,0,1,0,0,2
51,67,1,0,0,0,0,2
51,68,1,0,0,0,1,1
51,69,1,1,1,0,0,1
51,70,2,1,0,1,2,1
51,71,0,0,0,2,1,1
51,72,0,0,0,2,1,1
51,73,0,0,0,1,0,1
51,74,0,1,0,0,0,1
51,75,0,0,0,0,0,1
51,76,0,0,0,1,1,1
51,77,0,3,0,0,0,2
51,78,1,0,2,0,1,2
51,79,0,1,0,0,0,2
51,80,0,3,1,1,1,2
51,81,2,1,0,1,3,2
51,82,0,1,0,0,0,2
51,83,1,0,1,0,0,2
51,84,0,2,0,2,1,2
51,85,0,0,1,0,2,2
51,86,1,1,0,0,1,2
51,87,0,2,1,1,0,2
51,88,1,1,0,2,4,2
51,89,0,1,1,1,2,1
51,90,0,0,3,1,1,1
51,91,0,0,2,1,2,1
51,92,4,1,0,0,0,1
51,93,0,0,1,0,0,0
51,94,0,1,0,0,1,1
51,95,0,1,0,0,0,1
51,96,0,0,2,0,3,1
51,97,0,1,0,0,0,1
51,98,1,1,1,1,4,1
51,99,0,0,0,1,0,1
51,100,0,0,2,0,1,1
51,101,0,1,0,1,1,1
51,102,0,1,1,1,2,1
51,103,3,0,0,1,0,1
51,104,0,0,1,0,0,2
51,105,0,2,0,1,0,2
51,106,1,1,0,0,0,2
51,107,0,0,1,2,2,2
51,108,1,1,1,3,2,2
51,109,1,1,0,0,0,0
51,110,2,2,0,2,4,0
51,111,3,0,1,0,2,0
51,112,1,0,0,0,1,0
51,113,2,0,1,3,0,0
51,114,1,0,1,0,0,2
51,115,1,0,0,1,1,2
51,116,0,0,0,0,0,2
51,117,0,1,1,0,1,2
51,118,0,1,0,0,0,2
51,119,0,1,0,1,1,2
52,0,2,0,2,0,0,1
52,1,1,1,1,0,3,1
52,2,0,0,0,1,1,1
52,3,0,0,0,0,0,1
52,4,1,0,2,2,2,1
52,5,1,1,1,1,1,1
52,6,1,2,2,1,5,1
52,7,4,1,0,2,2,1
52,8,1,2,0,1,1,2
52,9,0,1,0,0,1,2
52,10,0,2,0,2,0,2
52,11,0,0,0,0,0,0
52,12,3,0,0,0,2,0
52,13,2,0,1,2,0,0
52,14,0,0,0,0,0,0
52,15,1,2,0,1,0,0
52,16,0,1,0,0,1,0
52,17,0,2,2,0,1,0
52,18,1,0,0,0,0,0
52,19,0,0,0,0,0,0
52,20,2,0,0,0,1,0
52,21,0,2,1,0,0,0
52,22,2,0,1,0,0,0
52,23,0,0,0,0,0,0
52,24,0,0,0,1,0,0
52,25,1,0,0,0,0,0
52,26,0,0,0,1,0,0
52,27,2,1,0,1,1,0
52,28,1,0,0,1,0,0
52,29,2,1,2,1,0,1
52,30,2,1,1,1,2,1
52,31,1,0,1,1,1,1
52,32,1,0,1,0,0,1
52,33,1,1,2,1,2,1
52,34,2,0,2,0,0,1
52,35,0,1,1,2,2,1
52,36,0,1,0,0,1,1
52,37,0,0,1,2,1,1
52,38,0,2,0,1,0,1
52,39,0,0,2,0,0,1
52,40,0,0,0,2,0,1
52,41,0,1,0,1,0,1
52,42,2,0,1,1,1,1
52,43,2,1,0,1,1,1
52,44,0,0,1,1,1,1
52,45,0,1,2,0,1,1
52,46,0,1,1,0,3,1
52,47,1,2,0,1,4,1
52,48,0,0,1,1,0,1
52,49,1,0,0,1,1,1
52,50,1,1,2,0,1,1
52,51,0,1,1,0,1,1
52,52,0,1,0,0,0,1
52,53,0,1,1,1,0,1
52,54,1,1,1,0,1,1
52,55,1,2,0,0,1,1
52,56,0,1,0,0,0,1
52,57,0,0,0,0,0,1
52,58,0,1,3,1,0,1
52,59,1,3,1,1,1,1
52,60,2,1,1,0,2,1
52,61,0,0,0,1,0,1
52,62,0,0,0,0,0,1
52,63,0,0,1,1,1,1
52,64,1,0,0,1,0,1
52,65,2,0,1,2,2,1
52,66,1,0,0,1,1,1
52,67,1,1,0,1,1,1
52,68,1,0,0,1,1,1
52,69,0,1,0,2,1,1
52,70,0,0,2,0,1,1
52,71,0,0,1,1,1,1
52,72,1,0,0,1,0,1
52,73,0,0,1,2,1,1
52,74,0,0,0,5,2,1
52,75,2,0,0,0,1,1
52,76,0,1,2,0,0,1
52,77,2,2,1,0,2,1
52,78,1,1,0,0,0,1
52,79,0,1,2,1,0,1
52,80,1,1,1,0,1,1
52,81,0,0,1,1,0,1
52,82,1,0,2,1,0,1
52,83,1,0,3,2,0,1
52,84,0,0,1,3,1,1
52,85,0,0,1,1,1,1
52,86,0,0,2,2,4,1
52,87,1,1,0,0,1,0
52,88,0,2,1,1,2,0
52,89,1,0,0,1,1,0
52,90,0,0,0,0,1,0
52,91,0,1,1,0,1,0
52,92,1,0,0,0,0,0
52,93,0,0,0,1,0,0
52,94,0,0,1,1,0,1
52,95,0,1,2,0,1,0
52,96,2,0,0,0,1,0
52,97,1,0,0,2,0,0
52,98,3,0,1,0,0,0
52,99,0,2,1,0,1,0
52,100,1,3,0,2,2,0
52,101,0,0,1,0,1,2
52,102,0,1,0,0,1,2
52,103,2,0,0,0,0,0
52,104,0,0,1,0,0,0
52,105,0,0,0,0,0,2
52,106,0,1,1,1,1,2
52,107,0,1,0,0,0,2
52,108,0,0,1,0,1,2
52,109,0,0,1,2,1,2
52,110,0,2,1,0,0,2
52,111,1,1,0,0,0,2
52,112,0,0,0,0,0,2
52,113,0,0,0,1,1,2
52,114,0,1,0,2,0,2
52,115,0,1,0,2,0,2
52,116,1,2,0,0,0,2
52,117,0,2,0,2,0,2
52,118,2,0,1,2,1,2
52,119,0,0,0,0,0,2
53,0,0,0,0,0,0,1
53,1,1,0,1,0,1,1
53,2,0,0,0,0,0,1
53,3,2,1,1,1,0,1
53,4,2,1,0,1,3,1
53,5,1,2,0,0,2,1
53,6,0,0,0,1,1,1
53,7,0,1,0,1,0,1
53,8,0,0,1,0,0,0
53,9,1,0,1,0,0,0
53,10,1,0,1,0,1,0
53,11,1,2,2,1,2,0
53,12,0,0,0,0,0,0
53,13,1,1,0,1,1,0
53,14,0,2,0,0,0,0
53,15,0,1,2,0,1,0
53,16,2,0,0,0,0,2
53,17,0,1,1,0,0,2
53,18,0,0,0,0,0,2
53,19,1,2,1,0,0,2
53,20,1,0,1,0,1,1
53,21,0,2,0,0,1,1
53,22,0,0,1,1,0,1
53,23,0,0,1,2,0,1
53,24,1,1,1,0,0,1
53,25,0,0,1,1,0,0
53,26,1,0,0,0,0,0
53,27,0,3,0,0,0,0
53,28,0,1,0,1,1,0
53,29,0,3,0,1,4,0
53,30,1,0,0,0,0,0
53,31,2,1,0,0,1,0
53,32,1,1,0,1,3,0
53,33,1,0,0,1,1,2
53,34,0,0,0,0,0,2
53,35,0,1,1,2,1,2
53,36,0,0,1,0,0,2
53,37,0,2,0,1,1,2
53,38,1,0,0,1,0,2
53,39,0,1,0,0,0,2
53,40,0,0,0,0,0,2
53,41,1,0,1,1,0,2
53,42,0,2,0,1,0,2
53,43,0,0,1,1,0,2
53,44,1,3,0,1,0,2
53,45,0,0,0,2,2,2
53,46,0,0,0,0,0,2
53,47,0,1,1,0,1,2
53,48,0,0,1,1,0,2
53,49,0,1,0,0,0,2
53,50,1,0,2,0,1,2
53,51,1,2,0,0,0,2
53,52,2,2,0,1,1,2
53,53,1,0,1,0,0,2
53,54,1,0,0,0,0,1
53,55,1,0,0,2,1,1
53,56,0,2,0,0,0,1
53,57,1,0,0,0,0,1
53,58,0,0,1,0,0,1
53,59,0,0,0,1,1,1
53,60,0,0,0,0,0,1
53,61,1,0,0,1,1,1
53,62,0,0,1,0,1,1
53,63,0,0,0,0,0,1
53,64,0,1,0,0,0,0
53,65,2,2,0,0,2,0
53,66,2,1,0,1,0,0
53,67,2,0,0,0,0,0
53,68,2,0,0,1,1,0
53,69,1,0,2,1,0,0
53,70,1,0,0,0,0,0
53,71,2,1,1,0,1,0
53,72,0,0,0,1,0,0
53,73,2,2,0,1,2,0
53,74,1,0,0,0,0,0
53,75,1,1,0,0,0,0
53,76,0,0,0,3,2,0
53,77,0,1,0,1,0,0
53,78,0,0,0,0,0,0
53,79,0,0,1,1,0,0
53,80,0,2,2,0,1,0
53,81,0,2,0,0,0,2
53,82,1,1,0,0,2,0
53,83,1,0,0,0,1,0
53,84,0,3,0,0,3,0
53,85,0,1,1,0,1,2
53,86,0,0,1,0,1,2
53,87,0,2,1,0,2,2
53,88,1,0,0,0,1,2
53,89,0,1,0,0,0,2
53,90,1,1,2,0,0,2
53,91,2,0,0,0,1,2
53,92,0,0,2,1,0,2
53,93,0,1,1,0,0,2
53,94,0,0,1,0,0,2
53,95,0,0,0,0,0,2
53,96,2,3,0,0,1,2
53,97,2,2,0,1,2,0
53,98,0,0,0,0,0,0
53,99,1,1,0,1,0,0
53,100,0,1,0,1,0,0
53,101,0,0,0,0,0,0
53,102,0,0,0,0,0,0
53,103,1,0,0,1,0,0
53,104,1,0,0,0,0,0
53,105,1,0,1,2,3,1
53,106,0,0,1,2,1,1
53,107,0,0,2,0,0,1
53,108,0,0,1,1,1,1
53,109,0,1,0,0,1,1
53,110,1,1,0,0,0,1
53,111,1,1,0,1,0,1
53,112,0,0,0,0,0,1
53,113,1,1,2,0,1,1
53,114,0,0,1,1,1,1
53,115,0,0,0,0,0,1
53,116,0,0,2,0,0,1
53,117,0,0,2,0,2,1
53,118,1,0,0,0,0,1
53,119,0,1,0,0,0,1
54,0,0,2,1,0,0,0
54,1,1,1,0,0,0,0
54,2,1,1,1,0,0,0
54,3,0,0,0,2,1,0
54,4,0,1,1,0,1,0
54,5,0,0,2,2,1,0
54,6,1,1,0,2,1,0
54,7,2,2,0,1,3,0
54,8,0,0,0,1,1,0
54,9,0,1,1,0,0,0
54,10,1,0,0,3,0,1
54,11,0,0,1,2,0,1
54,12,0,1,0,3,1,1
54,13,1,0,1,2,1,1
54,14,0,0,0,2,0,1
54,15,1,1,0,1,1,0
54,16,2,1,0,1,1,0
54,17,1,0,0,0,2,2
54,18,0,0,0,0,0,2
54,19,1,0,0,1,0,2
54,20,1,0,1,0,0,2
54,21,1,2,3,1,4,2
54,22,1,1,0,0,0,2
54,23,0,1,2,0,3,2
54,24,0,0,0,2,0,2
54,25,1,0,0,1,1,2
54,26,0,2,0,0,2,2
54,27,0,0,0,0,0,2
54,28,0,1,0,1,2,2
54,29,0,2,0,1,0,0
54,30,0,2,2,1,0,0
54,31,1,1,2,0,0,0
54,32,0,0,0,2,0,1
54,33,2,0,1,1,1,2
54,34,1,0,2,1,0,2
54,35,0,1,1,1,2,2
54,36,1,2,0,1,2,2
54,37,0,1,0,0,0,2
54,38,2,2,2,0,3,2
54,39,0,1,0,3,1,2
54,40,0,1,0,1,0,1
54,41,1,2,0,0,0,1
54,42,1,1,3,0,1,1
54,43,0,0,2,1,1,1
54,44,2,0,0,0,0,1
54,45,1,0,0,0,2,1
54,46,1,0,0,0,0,1
54,47,1,0,1,2,1,1
54,48,0,0,0,1,1,1
54,49,0,1,0,0,0,1
54,50,0,0,0,2,0,1
54,51,0,0,1,2,1,1
54,52,0,0,0,0,0,1
54,53,0,2,0,0,0,1
54,54,2,0,1,2,1,1
54,55,0,0,1,2,0,1
54,56,0,1,0,3,1,1
54,57,3,0,1,1,1,1
54,58,1,0,2,1,0,1
54,59,1,1,1,1,1,1
54,60,0,0,0,1,0,1
54,61,1,3,1,1,2,0
54,62,0,2,1,2,2,0
54,63,0,0,0,2,2,0
54,64,1,1,1,0,2,0
54,65,0,1,0,0,0,0
54,66,1,1,1,0,1,1
54,67,1,1,0,1,1,1
54,68,1,2,2,0,1,1
54,69,1,0,0,0,1,1
54,70,1,1,0,1,0,1
54,71,0,0,2,0,0,2
54,72,2,1,0,0,0,2
54,73,2,1,0,1,2,2
54,74,1,0,0,0,1,2
54,75,0,0,0,1,0,2
54,76,0,2,1,0,1,0
54,77,2,1,0,2,3,0
54,78,1,1,0,0,0,0
54,79,3,0,1,2,0,0
54,80,2,0,0,0,0,0
54,81,1,0,1,0,0,0
54,82,0,1,1,0,0,2
54,83,1,2,1,0,0,2
54,84,1,0,0,1,0,2
54,85,0,1,2,0,1,1
54,86,1,0,0,1,0,1
54,87,2,1,1,1,1,1
54,88,0,0,0,2,1,1
54,89,1,0,1,1,1,1
54,90,0,0,0,2,0,1
54,91,0,0,0,2,1,1
54,92,0,0,0,0,0,1
54,93,2,0,0,0,1,1
54,94,0,2,1,2,1,1
54,95,0,1,1,0,1,1
54,96,0,0,2,2,3,1
54,97,0,1,0,3,1,1
54,98,0,0,1,0,1,1
54,99,1,0,1,0,0,1
54,100,0,1,0,3,2,1
54,101,1,0,0,0,0,1
54,102,0,0,0,1,1,1
54,103,0,0,0,1,0,1
54,104,0,1,0,1,0,1
54,105,1,2,0,0,1,1
54,106,0,1,2,0,0,1
54,107,0,1,1,1,0,1
54,108,0,1,1,0,0,1
54,109,0,1,0,0,0,1
54,110,2,2,0,0,0,1
54,111,0,0,1,1,1,1
54,112,1,0,3,1,4,1
54,113,1,1,0,3,2,1
54,114,1,0,0,3,0,0
54,115,0,1,0,1,0,0
54,116,1,0,0,0,0,2
54,117,2,1,0,2,2,2
54,118,1,1,0,1,0,2
54,119,0,0,1,0,0,2
55,0,0,0,0,0,0,1
55,1,0,1,0,1,0,1
55,2,3,1,0,0,1,1
55,3,1,0,0,0,1,1
55,4,0,1,0,1,1,1
55,5,0,0,3,0,1,1
55,6,1,1,1,1,2,1
55,7,2,0,0,1,0,1
55,8,0,0,1,0,0,1
55,9,0,0,0,0,0,1
55,10,0,0,2,0,1,1
55,11,1,0,0,2,0,1
55,12,1,0,2,0,1,1
55,13,0,0,2,0,4,1
55,14,0,2,1,3,2,1
55,15,2,0,0,1,1,1
55,16,1,0,1,0,2,1
55,17,0,0,0,0,0,1
55,18,0,0,2,0,0,1
55,19,1,2,3,0,3,1
55,20,0,1,1,0,1,0
55,21,0,1,0,1,0,0
55,22,1,0,0,0,0,0
55,23,1,1,1,1,3,0
55,24,1,0,1,0,0,0
55,25,0,0,0,0,0,0
55,26,0,0,0,0,0,0
55,27,0,1,0,1,0,0
55,28,0,2,0,1,2,0
55,29,1,0,1,0,1,0
55,30,1,1,0,1,2,0
55,31,1,0,0,0,2,0
55,32,0,1,0,0,0,0
55,33,0,1,0,1,0,0
55,34,2,2,0,0,0,0
55,35,0,0,1,1,2,2
55,36,0,1,0,0,0,2
55,37,0,2,2,0,0,2
55,38,1,1,0,0,3,2
55,39,0,0,1,0,2,2
55,40,0,2,1,1,1,2
55,41,0,0,0,0,0,2
55,42,2,0,1,0,1,2
55,43,0,1,0,0,0,2
55,44,0,1,1,1,0,2
55,45,1,0,1,0,0,2
